,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix,year
64,64,Inventories,1540550422356.87988,INV,0.00000,0.22006,0.29519,0.27121,Inventories,0.01037,0.31583,0.25554,0.31533,0.44048,0.41584,Inventories,0.04446,0.08477,0.07189,corporate,0.01402,0.03734,0.02989,0.04446,0.08477,0.07189,0.00000,0.00000,0.00000,2024
65,65,Land,3586505862665.65332,LAND,0.00000,0.20384,0.28000,0.25563,Land,-0.10122,0.28000,0.20786,0.23812,0.41117,0.37842,Land,0.03996,0.08056,0.06756,corporate,0.00951,0.03312,0.02557,0.03996,0.08056,0.06756,0.00000,0.00000,0.00000,2024
66,66,Petroleum and natural gas,1033009084262.45227,SM01,0.07510,0.17223,0.21533,0.20133,Structures,-0.41137,0.07337,-0.01982,0.02354,0.24218,0.19977,Mining and Drilling Structures,0.03118,0.06259,0.05248,corporate,0.00073,0.01516,0.01048,0.10628,0.13769,0.12758,0.94040,0.91128,0.92032,2024
67,67,Mining,82930242550.87573,SM02,0.04500,0.17192,0.21589,0.20155,Structures,-0.41533,0.07565,-0.01863,0.02081,0.24405,0.20070,Mining and Drilling Structures,0.03109,0.06275,0.05254,corporate,0.00065,0.01531,0.01055,0.07609,0.10775,0.09754,0.91912,0.88149,0.89304,2024
68,68,Communication,578746934520.27332,SU20,0.02370,0.17627,0.22605,0.20972,Structures,-0.36230,0.11543,0.02357,0.05749,0.27659,0.23382,Mining and Drilling Structures,0.03230,0.06557,0.05481,corporate,0.00186,0.01814,0.01282,0.05600,0.08927,0.07851,0.82698,0.76178,0.78084,2024
69,69,Gas,365538291966.44250,SU40,0.07510,0.17223,0.21533,0.20133,Structures,-0.41137,0.07337,-0.01982,0.02354,0.24218,0.19977,Mining and Drilling Structures,0.03118,0.06259,0.05248,corporate,0.00073,0.01516,0.01048,0.10628,0.13769,0.12758,0.94040,0.91128,0.92032,2024
70,70,Petroleum pipelines,112623061581.18890,SU50,0.02370,0.16794,0.20895,0.19559,Structures,-0.46745,0.04635,-0.05173,-0.01525,0.22009,0.17473,Mining and Drilling Structures,0.02998,0.06082,0.05089,corporate,-0.00046,0.01339,0.00889,0.05368,0.08452,0.07459,0.94040,0.91128,0.92032,2024
71,71,Religious,100591058771.57298,SB10,0.01880,0.19619,0.26404,0.24186,Structures,-0.16312,0.23806,0.16031,0.19529,0.37687,0.34112,Nonresidential Buildings,0.03783,0.07612,0.06374,corporate,0.00739,0.02869,0.02174,0.05663,0.09492,0.08254,0.51017,0.39326,0.42459,2024
72,72,Educational and vocational,282731632260.71143,SB20,0.01880,0.20193,0.27407,0.25058,Structures,-0.11602,0.26498,0.19107,0.22788,0.39889,0.36525,Nonresidential Buildings,0.03943,0.07891,0.06616,corporate,0.00898,0.03148,0.02417,0.05823,0.09771,0.08496,0.42386,0.29992,0.33220,2024
73,73,Hospitals,321465584009.55084,SB31,0.01880,0.20193,0.27407,0.25058,Structures,-0.11602,0.26498,0.19107,0.22788,0.39889,0.36525,Nonresidential Buildings,0.03943,0.07891,0.06616,corporate,0.00898,0.03148,0.02417,0.05823,0.09771,0.08496,0.42386,0.29992,0.33220,2024
74,74,Special care,70115662530.67619,SB32,0.01880,0.20193,0.27407,0.25058,Structures,-0.11602,0.26498,0.19107,0.22788,0.39889,0.36525,Nonresidential Buildings,0.03943,0.07891,0.06616,corporate,0.00898,0.03148,0.02417,0.05823,0.09771,0.08496,0.42386,0.29992,0.33220,2024
75,75,Lodging,171809464722.00076,SB41,0.02810,0.20943,0.28319,0.25928,Structures,-0.06000,0.28783,0.21956,0.26664,0.41757,0.38761,Nonresidential Buildings,0.04151,0.08144,0.06858,corporate,0.01107,0.03401,0.02658,0.06961,0.10954,0.09668,0.42386,0.29992,0.33220,2024
76,76,Air transportation,26676130901.78949,SB43,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.24880,0.40888,0.37723,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01008,0.03281,0.02544,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2024
77,77,Other transportation,3546598618.30267,SB45,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.24880,0.40888,0.37723,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01008,0.03281,0.02544,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2024
78,78,Warehouses,281416771190.32635,SC01,0.02250,0.20492,0.27770,0.25404,Structures,-0.09304,0.27424,0.20265,0.24378,0.40646,0.37434,Nonresidential Buildings,0.04025,0.07992,0.06712,corporate,0.00981,0.03248,0.02513,0.06275,0.10242,0.08962,0.42386,0.29992,0.33220,2024
79,79,Other commercial,342925648721.18970,SC02,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.25904,0.41385,0.38317,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01064,0.03349,0.02609,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2024
80,80,Multimerchandise shopping,424453104850.84991,SC03,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.25904,0.41385,0.38317,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01064,0.03349,0.02609,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2024
81,81,Food and beverage establishments,177715537882.64343,SC04,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.25904,0.41385,0.38317,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01064,0.03349,0.02609,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2024
82,82,Manufacturing,1098167248469.70093,SI00,0.03140,0.21210,0.28642,0.26236,Structures,-0.04145,0.29560,0.22919,0.27947,0.42393,0.39517,Nonresidential Buildings,0.04225,0.08234,0.06943,corporate,0.01181,0.03491,0.02744,0.07365,0.11374,0.10083,0.42386,0.29992,0.33220,2024
83,83,Public safety,15488160357.01913,SO03,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.24880,0.40888,0.37723,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01008,0.03281,0.02544,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2024
84,84,Office,1125362772925.66992,SOO1,0.02470,0.20669,0.27985,0.25610,Structures,-0.07981,0.27964,0.20938,0.25293,0.41088,0.37962,Nonresidential Buildings,0.04075,0.08052,0.06769,corporate,0.01031,0.03308,0.02570,0.06545,0.10522,0.09239,0.42386,0.29992,0.33220,2024
85,85,Medical buildings,108684928850.83852,SOO2,0.02470,0.20669,0.27985,0.25610,Structures,-0.07981,0.27964,0.20938,0.25293,0.41088,0.37962,Nonresidential Buildings,0.04075,0.08052,0.06769,corporate,0.01031,0.03308,0.02570,0.06545,0.10522,0.09239,0.42386,0.29992,0.33220,2024
86,86,Amusement and recreation,163173271952.40323,SB42,0.03000,0.17022,0.21340,0.19930,Structures,-0.43714,0.06536,-0.03088,0.00572,0.23563,0.19110,Other Structures,0.03062,0.06206,0.05192,corporate,0.00018,0.01462,0.00992,0.06062,0.09206,0.08192,0.91912,0.88149,0.89304,2024
87,87,Local transit structures,9253082151.78652,SB44,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.24880,0.40888,0.37723,Other Structures,0.04052,0.08024,0.06743,corporate,0.01008,0.03281,0.02544,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2024
88,88,Other land transportation,7047759109.22463,SB46,0.02370,0.16794,0.20895,0.19559,Structures,-0.46745,0.04635,-0.05173,-0.01525,0.22009,0.17473,Other Structures,0.02998,0.06082,0.05089,corporate,-0.00046,0.01339,0.00889,0.05368,0.08452,0.07459,0.94040,0.91128,0.92032,2024
89,89,Farm,109520310583.65520,SN00,0.02390,0.17936,0.23158,0.21449,Structures,-0.32704,0.13569,0.04660,0.08189,0.29316,0.25189,Other Structures,0.03316,0.06711,0.05614,corporate,0.00272,0.01967,0.01414,0.05706,0.09101,0.08004,0.78574,0.71410,0.73450,2024
90,90,Water supply,41285680277.46067,SO01,0.02250,0.17894,0.23102,0.21397,Structures,-0.33173,0.13368,0.04414,0.07864,0.29151,0.24996,Other Structures,0.03304,0.06695,0.05599,corporate,0.00260,0.01952,0.01400,0.05554,0.08945,0.07849,0.78574,0.71410,0.73450,2024
91,91,Sewage and waste disposal,37655287429.56380,SO02,0.02250,0.17894,0.23102,0.21397,Structures,-0.33173,0.13368,0.04414,0.07864,0.29151,0.24996,Other Structures,0.03304,0.06695,0.05599,corporate,0.00260,0.01952,0.01400,0.05554,0.08945,0.07849,0.78574,0.71410,0.73450,2024
92,92,Highway and conservation and development,22901934534.26336,SO04,0.02250,0.17598,0.22565,0.20935,Structures,-0.36571,0.11393,0.02174,0.05513,0.27536,0.23238,Other Structures,0.03222,0.06546,0.05471,corporate,0.00178,0.01802,0.01271,0.05472,0.08796,0.07721,0.82698,0.76178,0.78084,2024
93,93,Mobile structures,4708544169.48583,SOMO,0.05560,0.17312,0.21765,0.20313,Structures,-0.40031,0.08279,-0.01016,0.03120,0.24989,0.20735,Other Structures,0.03142,0.06324,0.05298,corporate,0.00098,0.01580,0.01099,0.08702,0.11884,0.10858,0.91912,0.88149,0.89304,2024
94,94,Other railroad,135810598106.26529,SU11,0.01760,0.17747,0.22906,0.21215,Structures,-0.34839,0.12658,0.03543,0.06712,0.28570,0.24312,Other Structures,0.03263,0.06641,0.05549,corporate,0.00219,0.01897,0.01349,0.05023,0.08401,0.07309,0.78574,0.71410,0.73450,2024
95,95,Track replacement,166460438699.67984,SU12,0.02490,0.16964,0.21255,0.19854,Structures,-0.44471,0.06180,-0.03510,0.00048,0.23273,0.18778,Other Structures,0.03046,0.06182,0.05170,corporate,0.00001,0.01439,0.00971,0.05536,0.08672,0.07660,0.91912,0.88149,0.89304,2024
96,96,Electric,1052404377889.31934,SU30,0.02110,0.17564,0.22518,0.20892,Structures,-0.36972,0.11217,0.01960,0.05236,0.27392,0.23071,Other Structures,0.03212,0.06533,0.05459,corporate,0.00168,0.01789,0.01259,0.05322,0.08643,0.07569,0.82698,0.76178,0.78084,2024
97,97,Wind and solar,119300186299.04012,SU60,0.03030,0.16849,0.20977,0.19633,Structures,-0.46000,0.04990,-0.04752,-0.01010,0.22300,0.17803,Other Structures,0.03014,0.06105,0.05109,corporate,-0.00030,0.01361,0.00910,0.06044,0.09135,0.08139,0.94040,0.91128,0.92032,2024
98,98,Residential,333776430841.08838,RES,0.01631,0.19500,0.26416,0.24146,Structures,-0.17336,0.23840,0.15885,0.18821,0.37715,0.33997,Residential Buildings,0.03750,0.07616,0.06363,corporate,0.00706,0.02872,0.02163,0.05381,0.09247,0.07994,0.50198,0.37177,0.40695,2024
99,99,Prepackaged software,22158075946.87273,ENS1,0.55000,0.16782,0.23728,0.21710,Equipment,-0.21105,0.20269,0.11994,0.30706,0.20269,0.22339,Computers and Software,0.03633,0.05949,0.05277,non-corporate,0.01116,0.01206,0.01179,0.58633,0.60949,0.60277,0.95576,0.94007,0.94456,2024
100,100,Custom software,60800835315.39705,ENS2,0.33000,0.15556,0.22067,0.20174,Equipment,-0.33112,0.13838,0.04564,0.23836,0.13838,0.15783,Computers and Software,0.03305,0.05505,0.04866,non-corporate,0.00788,0.00762,0.00768,0.36305,0.38505,0.37866,0.95576,0.94007,0.94456,2024
101,101,Mainframes,6190706381.12645,EP1A,0.46330,0.17182,0.24267,0.22209,Equipment,-0.17643,0.22154,0.14166,0.32687,0.22154,0.24256,Computers and Software,0.03740,0.06093,0.05410,non-corporate,0.01223,0.01350,0.01312,0.50070,0.52423,0.51740,0.94149,0.92151,0.92719,2024
102,102,PCs,20612189046.54015,EP1B,0.46330,0.17182,0.24267,0.22209,Equipment,-0.17643,0.22154,0.14166,0.32687,0.22154,0.24256,Computers and Software,0.03740,0.06093,0.05410,non-corporate,0.01223,0.01350,0.01312,0.50070,0.52423,0.51740,0.94149,0.92151,0.92719,2024
103,103,DASDs,0.00000,EP1C,0.46330,0.17182,0.24267,0.22209,Equipment,-0.17643,0.22154,0.14166,0.32687,0.22154,0.24256,Computers and Software,0.03740,0.06093,0.05410,non-corporate,0.01223,0.01350,0.01312,0.50070,0.52423,0.51740,0.94149,0.92151,0.92719,2024
104,104,Printers,3876956089.05422,EP1D,0.46330,0.17182,0.24267,0.22209,Equipment,-0.17643,0.22154,0.14166,0.32687,0.22154,0.24256,Computers and Software,0.03740,0.06093,0.05410,non-corporate,0.01223,0.01350,0.01312,0.50070,0.52423,0.51740,0.94149,0.92151,0.92719,2024
105,105,Terminals,5141005380.94208,EP1E,0.46330,0.17182,0.24267,0.22209,Equipment,-0.17643,0.22154,0.14166,0.32687,0.22154,0.24256,Computers and Software,0.03740,0.06093,0.05410,non-corporate,0.01223,0.01350,0.01312,0.50070,0.52423,0.51740,0.94149,0.92151,0.92719,2024
106,106,Tape drives,0.00000,EP1F,0.46330,0.17182,0.24267,0.22209,Equipment,-0.17643,0.22154,0.14166,0.32687,0.22154,0.24256,Computers and Software,0.03740,0.06093,0.05410,non-corporate,0.01223,0.01350,0.01312,0.50070,0.52423,0.51740,0.94149,0.92151,0.92719,2024
107,107,Storage devices,3192011590.89989,EP1G,0.46330,0.17182,0.24267,0.22209,Equipment,-0.17643,0.22154,0.14166,0.32687,0.22154,0.24256,Computers and Software,0.03740,0.06093,0.05410,non-corporate,0.01223,0.01350,0.01312,0.50070,0.52423,0.51740,0.94149,0.92151,0.92719,2024
108,108,System integrators,11800815475.06376,EP1H,0.46330,0.17182,0.24267,0.22209,Equipment,-0.17643,0.22154,0.14166,0.32687,0.22154,0.24256,Computers and Software,0.03740,0.06093,0.05410,non-corporate,0.01223,0.01350,0.01312,0.50070,0.52423,0.51740,0.94149,0.92151,0.92719,2024
109,109,Special industrial machinery,56031412759.01972,EI40,0.10310,0.14872,0.21217,0.19367,Equipment,-0.40907,0.10127,0.00141,0.19375,0.10127,0.11879,Industrial Machinery,0.03123,0.05278,0.04650,non-corporate,0.00605,0.00534,0.00552,0.13433,0.15588,0.14960,0.92055,0.89457,0.90189,2024
110,110,General industrial equipment,114662497837.14465,EI50,0.10720,0.14913,0.21271,0.19418,Equipment,-0.40414,0.10374,0.00431,0.19658,0.10374,0.12135,Industrial Machinery,0.03134,0.05292,0.04664,non-corporate,0.00616,0.00549,0.00566,0.13854,0.16012,0.15384,0.92055,0.89457,0.90189,2024
111,111,Office and accounting equipment,2542388832.95410,EP12,0.31190,0.16066,0.22770,0.20821,Equipment,-0.27840,0.16682,0.07842,0.26852,0.16682,0.18676,Instruments and Communications Equipment,0.03442,0.05693,0.05039,non-corporate,0.00924,0.00950,0.00941,0.34632,0.36883,0.36229,0.94149,0.92151,0.92719,2024
112,112,Communications,102468863894.12276,EP20,0.11290,0.14970,0.21347,0.19488,Equipment,-0.39734,0.10715,0.00831,0.20047,0.10715,0.12489,Instruments and Communications Equipment,0.03149,0.05313,0.04683,non-corporate,0.00631,0.00569,0.00585,0.14439,0.16603,0.15973,0.92055,0.89457,0.90189,2024
113,113,Photocopy and related equipment,10079053794.97324,EP31,0.18000,0.15094,0.21466,0.19611,Equipment,-0.38282,0.11248,0.01521,0.20877,0.11248,0.13098,Instruments and Communications Equipment,0.03182,0.05344,0.04715,non-corporate,0.00664,0.00601,0.00618,0.21182,0.23344,0.22715,0.94149,0.92151,0.92719,2024
114,114,Nonelectro medical instruments,111916495413.68216,EP34,0.13500,0.15191,0.21640,0.19762,Equipment,-0.37158,0.12015,0.02354,0.21520,0.12015,0.13832,Instruments and Communications Equipment,0.03208,0.05391,0.04756,non-corporate,0.00690,0.00648,0.00658,0.16708,0.18891,0.18256,0.92055,0.89457,0.90189,2024
115,115,Electro medical instruments,65668171776.99003,EP35,0.13500,0.15191,0.21640,0.19762,Equipment,-0.37158,0.12015,0.02354,0.21520,0.12015,0.13832,Instruments and Communications Equipment,0.03208,0.05391,0.04756,non-corporate,0.00690,0.00648,0.00658,0.16708,0.18891,0.18256,0.92055,0.89457,0.90189,2024
116,116,Nonmedical instruments,59590066982.11147,EP36,0.13500,0.15191,0.21640,0.19762,Equipment,-0.37158,0.12015,0.02354,0.21520,0.12015,0.13832,Instruments and Communications Equipment,0.03208,0.05391,0.04756,non-corporate,0.00690,0.00648,0.00658,0.16708,0.18891,0.18256,0.92055,0.89457,0.90189,2024
117,117,Household furniture,8579128472.95081,EO11,0.13750,0.14780,0.21046,0.19221,Equipment,-0.42020,0.09342,-0.00705,0.18739,0.09342,0.11134,Office and Residential Equipment,0.03098,0.05232,0.04611,non-corporate,0.00581,0.00489,0.00513,0.16848,0.18982,0.18361,0.94149,0.92151,0.92719,2024
118,118,Other furniture,97670828983.37396,EO12,0.11790,0.15020,0.21413,0.19550,Equipment,-0.39143,0.11012,0.01180,0.20385,0.11012,0.12796,Office and Residential Equipment,0.03162,0.05330,0.04699,non-corporate,0.00645,0.00587,0.00601,0.14952,0.17120,0.16489,0.92055,0.89457,0.90189,2024
119,119,Household appliances,2193695747.75596,EO71,0.16500,0.14983,0.21318,0.19474,Equipment,-0.39579,0.10584,0.00747,0.20136,0.10584,0.12415,Office and Residential Equipment,0.03152,0.05305,0.04679,non-corporate,0.00635,0.00561,0.00581,0.19652,0.21805,0.21179,0.94149,0.92151,0.92719,2024
120,120,Service industry machinery,66122349454.22968,EO60,0.15280,0.15369,0.21877,0.19982,Equipment,-0.35152,0.13034,0.03547,0.22669,0.13034,0.14885,Other Equipment,0.03256,0.05454,0.04815,non-corporate,0.00738,0.00711,0.00717,0.18536,0.20734,0.20095,0.92055,0.89457,0.90189,2024
121,121,Other electrical,3542409326.69788,EO72,0.18340,0.15676,0.22283,0.20360,Equipment,-0.31836,0.14733,0.05530,0.24566,0.14733,0.16636,Other Equipment,0.03337,0.05563,0.04916,non-corporate,0.00820,0.00820,0.00818,0.21677,0.23903,0.23256,0.92055,0.89457,0.90189,2024
122,122,Other,106207464938.46678,EO80,0.14730,0.15314,0.21803,0.19914,Equipment,-0.35766,0.12722,0.03181,0.22317,0.12722,0.14563,Other Equipment,0.03241,0.05435,0.04796,non-corporate,0.00723,0.00691,0.00698,0.17971,0.20165,0.19526,0.92055,0.89457,0.90189,2024
123,123,Nuclear fuel,357727587.20009,EI11,0.25000,0.15610,0.22158,0.20253,Equipment,-0.32537,0.14217,0.04980,0.24165,0.14217,0.16150,Other Industrial Equipment,0.03320,0.05529,0.04887,non-corporate,0.00802,0.00786,0.00789,0.28320,0.30529,0.29887,0.94149,0.92151,0.92719,2024
124,124,Other fabricated metals,36269357406.15295,EI12,0.09170,0.14758,0.21065,0.19226,Equipment,-0.42297,0.09432,-0.00675,0.18580,0.09432,0.11160,Other Industrial Equipment,0.03092,0.05237,0.04613,non-corporate,0.00575,0.00494,0.00515,0.12262,0.14407,0.13783,0.92055,0.89457,0.90189,2024
125,125,Metalworking machinery,40483811779.44739,EI30,0.12250,0.15066,0.21474,0.19607,Equipment,-0.38603,0.11284,0.01498,0.20694,0.11284,0.13078,Other Industrial Equipment,0.03175,0.05347,0.04714,non-corporate,0.00657,0.00603,0.00617,0.15425,0.17597,0.16964,0.92055,0.89457,0.90189,2024
126,126,Electric transmission and distribution,41257755574.28375,EI60,0.05000,0.15231,0.21875,0.19934,Equipment,-0.36709,0.13029,0.03294,0.21778,0.13029,0.14662,Other Industrial Equipment,0.03219,0.05454,0.04802,non-corporate,0.00701,0.00711,0.00704,0.08219,0.10454,0.09802,0.82964,0.78342,0.79600,2024
127,127,Farm tractors,30621499311.06843,EO21,0.14520,0.15293,0.21776,0.19888,Equipment,-0.36001,0.12602,0.03041,0.22182,0.12602,0.14439,Other Industrial Equipment,0.03235,0.05427,0.04789,non-corporate,0.00718,0.00684,0.00692,0.17755,0.19947,0.19309,0.92055,0.89457,0.90189,2024
128,128,Construction tractors,3719463640.49122,EO22,0.16330,0.14971,0.21301,0.19458,Equipment,-0.39727,0.10508,0.00658,0.20051,0.10508,0.12336,Other Industrial Equipment,0.03149,0.05300,0.04675,non-corporate,0.00631,0.00557,0.00577,0.19479,0.21630,0.21005,0.94149,0.92151,0.92719,2024
129,129,Other agricultural machinery,80549886162.49503,EO30,0.11790,0.15020,0.21413,0.19550,Equipment,-0.39143,0.11012,0.01180,0.20385,0.11012,0.12796,Other Industrial Equipment,0.03162,0.05330,0.04699,non-corporate,0.00645,0.00587,0.00601,0.14952,0.17120,0.16489,0.92055,0.89457,0.90189,2024
130,130,Other construction machinery,98513726690.79021,EO40,0.15500,0.14909,0.21219,0.19382,Equipment,-0.40457,0.10137,0.00224,0.19633,0.10137,0.11953,Other Industrial Equipment,0.03133,0.05278,0.04654,non-corporate,0.00615,0.00535,0.00556,0.18633,0.20778,0.20154,0.94149,0.92151,0.92719,2024
131,131,Mining and oilfield machinery,18092187649.14844,EO50,0.15000,0.15341,0.21839,0.19947,Equipment,-0.35464,0.12875,0.03361,0.22490,0.12875,0.14721,Other Industrial Equipment,0.03248,0.05444,0.04805,non-corporate,0.00731,0.00701,0.00707,0.18248,0.20444,0.19805,0.92055,0.89457,0.90189,2024
132,132,Steam engines,6902986049.75531,EI21,0.05160,0.15265,0.21919,0.19976,Equipment,-0.36320,0.13215,0.03514,0.22000,0.13215,0.14857,Transportation Equipment,0.03228,0.05466,0.04813,non-corporate,0.00710,0.00722,0.00715,0.08388,0.10626,0.09973,0.82964,0.78342,0.79600,2024
133,133,Internal combustion engines,1555979253.64744,EI22,0.20630,0.15905,0.22587,0.20643,Equipment,-0.29460,0.15961,0.06962,0.25925,0.15961,0.17899,Transportation Equipment,0.03399,0.05644,0.04991,non-corporate,0.00881,0.00901,0.00893,0.24029,0.26274,0.25621,0.92055,0.89457,0.90189,2024
134,134,Light trucks (including utility vehicles),77738021463.35048,ET11,0.17250,0.15038,0.21392,0.19542,Equipment,-0.38927,0.10917,0.01135,0.20508,0.10917,0.12757,Transportation Equipment,0.03167,0.05325,0.04697,non-corporate,0.00650,0.00581,0.00599,0.20417,0.22575,0.21947,0.94149,0.92151,0.92719,2024
135,135,"Other trucks, buses and truck trailers",52902871716.55499,ET12,0.17250,0.15038,0.21392,0.19542,Equipment,-0.38927,0.10917,0.01135,0.20508,0.10917,0.12757,Transportation Equipment,0.03167,0.05325,0.04697,non-corporate,0.00650,0.00581,0.00599,0.20417,0.22575,0.21947,0.94149,0.92151,0.92719,2024
136,136,Autos,47539167781.77769,ET20,0.33330,0.16224,0.22981,0.21017,Equipment,-0.26293,0.17502,0.08792,0.27738,0.17502,0.19514,Transportation Equipment,0.03484,0.05750,0.05091,non-corporate,0.00966,0.01006,0.00994,0.36814,0.39080,0.38421,0.94149,0.92151,0.92719,2024
137,137,Aircraft,86223598873.29201,ET30,0.08590,0.14400,0.20536,0.18748,Equipment,-0.46839,0.06916,-0.03546,0.15981,0.06916,0.08627,Transportation Equipment,0.02996,0.05096,0.04485,non-corporate,0.00479,0.00352,0.00387,0.11586,0.13686,0.13075,0.94149,0.92151,0.92719,2024
138,138,Ships and boats,16387379759.65291,ET40,0.06110,0.14777,0.21156,0.19294,Equipment,-0.42063,0.09852,-0.00280,0.18714,0.09852,0.11508,Transportation Equipment,0.03097,0.05262,0.04631,non-corporate,0.00580,0.00518,0.00533,0.09207,0.11372,0.10741,0.89147,0.85817,0.86744,2024
139,139,Railroad equipment,29964515453.95139,ET50,0.05890,0.14430,0.20630,0.18821,Equipment,-0.46454,0.07372,-0.03097,0.16202,0.07372,0.09022,Transportation Equipment,0.03004,0.05121,0.04504,non-corporate,0.00487,0.00378,0.00406,0.08894,0.11011,0.10394,0.92055,0.89457,0.90189,2024
140,140,Theatrical movies,18409754458.77512,AE10,0.09300,0.14348,0.21279,0.19269,Intellectual Property,-0.47522,0.10408,-0.00428,0.15590,0.10408,0.11378,Intellectual Property,0.02983,0.05294,0.04624,non-corporate,0.00465,0.00551,0.00526,0.12283,0.14594,0.13924,0.86220,0.79734,0.81420,2024
141,141,Long-lived television programs,14909126060.46035,AE20,0.16800,0.13535,0.20465,0.18455,Intellectual Property,-0.59129,0.06569,-0.05387,0.08949,0.06569,0.07002,Intellectual Property,0.02765,0.05077,0.04406,non-corporate,0.00247,0.00333,0.00309,0.19565,0.21877,0.21206,0.91501,0.86789,0.88065,2024
142,142,Books,14215531493.90130,AE30,0.12100,0.14044,0.20975,0.18965,Intellectual Property,-0.51652,0.09012,-0.02224,0.13228,0.09012,0.09793,Intellectual Property,0.02901,0.05213,0.04543,non-corporate,0.00384,0.00470,0.00445,0.15001,0.17313,0.16643,0.88815,0.83103,0.84617,2024
143,143,Music,8069489954.23256,AE40,0.26700,0.12460,0.19391,0.17381,Intellectual Property,-0.77572,0.00967,-0.12734,-0.01603,0.00967,0.00519,Intellectual Property,0.02478,0.04790,0.04119,non-corporate,-0.00040,0.00046,0.00021,0.29178,0.31490,0.30819,0.94356,0.90949,0.91892,2024
144,144,Other entertainment originals,11674503193.61001,AE50,0.10900,0.14175,0.21105,0.19095,Intellectual Property,-0.49854,0.09616,-0.01446,0.14256,0.09616,0.10479,Intellectual Property,0.02936,0.05248,0.04578,non-corporate,0.00419,0.00505,0.00480,0.13836,0.16148,0.15478,0.87833,0.81807,0.83392,2024
145,145,Own account software,63396170765.89111,ENS3,0.33000,0.15037,0.22686,0.20459,Intellectual Property,-0.38947,0.16352,0.06040,0.20497,0.16352,0.17085,Intellectual Property,0.03167,0.05671,0.04942,non-corporate,0.00649,0.00927,0.00844,0.36167,0.38671,0.37942,0.88115,0.84091,0.85231,2024
146,146,Pharmaceutical and medicine manufacturing,68720410526.00345,RD11,0.10000,0.14089,0.20572,0.18676,Intellectual Property,-0.51032,0.07095,-0.03991,0.13582,0.07095,0.08234,Intellectual Property,0.02913,0.05106,0.04466,non-corporate,0.00396,0.00362,0.00368,0.12913,0.15106,0.14466,0.88115,0.84091,0.85231,2024
147,147,"Chemical manufacturing, ex. pharma and med",9431775718.99072,RD12,0.16000,0.14336,0.21124,0.19141,Intellectual Property,-0.47681,0.09702,-0.01173,0.15500,0.09702,0.10720,Intellectual Property,0.02979,0.05253,0.04590,non-corporate,0.00462,0.00510,0.00492,0.18979,0.21253,0.20590,0.88115,0.84091,0.85231,2024
148,148,Computers and peripheral equipment manufacturing,1249951615.16046,RD21,0.40000,0.15325,0.23329,0.21002,Intellectual Property,-0.35644,0.18815,0.08720,0.22387,0.18815,0.19450,Intellectual Property,0.03244,0.05843,0.05087,non-corporate,0.00726,0.01099,0.00989,0.43244,0.45843,0.45087,0.88115,0.84091,0.85231,2024
149,149,Communications equipment manufacturing,5016215181.11452,RD22,0.27000,0.14790,0.22134,0.19994,Intellectual Property,-0.41909,0.14120,0.03615,0.18802,0.14120,0.14945,Intellectual Property,0.03101,0.05523,0.04818,non-corporate,0.00583,0.00780,0.00720,0.30101,0.32523,0.31818,0.88115,0.84091,0.85231,2024
150,150,Semiconductor and other component manufacturing,10920003474.55663,RD23,0.25000,0.14707,0.21951,0.19839,Intellectual Property,-0.42925,0.13349,0.02778,0.18221,0.13349,0.14207,Intellectual Property,0.03079,0.05474,0.04776,non-corporate,0.00561,0.00731,0.00679,0.28079,0.30474,0.29776,0.88115,0.84091,0.85231,2024
